10	-8.399436	1.012946
34.9875	6.366905	-0.1954254
59.975	10.92121	-0.7375845
84.9625	15.77283	0.0114033099999995
109.95	19.91049	-0.5718826
134.9375	22.13413	-0.8895187
159.925	25.79077	-0.962090299999999
184.9125	27.8886	-1.059725
209.9	30.01043	-1.097268
234.8875	31.47215	-1.560468
259.875	33.04829	-2.10903
284.8625	33.8806	-3.028565
309.85	34.96985	-3.538074
334.8375	35.82644	-4.533605
359.825	36.8842	-5.189461
384.8125	37.35963	-7.06045
409.8	37.74957	-7.585471
434.7875	37.65006	-8.992201
459.775	37.99226	-10.22166
484.7625	38.666	-10.54322
509.75	38.85197	-11.94923
534.7375	38.95452	-12.39956
559.725	39.07395	-12.19867
584.7125	38.96916	-11.89429
609.7	39.11049	-11.05637
634.6875	39.20508	-11.07606
659.675	39.01171	-10.35041
684.6625	39.20795	-10.37433
709.65	39.06004	-9.960144
734.6375	38.97216	-9.317718
759.625	38.9261	-8.84852
784.6125	38.80063	-8.240809
809.6	38.90973	-8.701604
834.5875	38.93081	-8.345057
859.575	38.84017	-8.021566
884.5625	38.84394	-8.221977
909.55	38.70515	-8.144391
934.5375	38.6852	-7.769043
959.525	38.55976	-7.513552
984.5125	38.71127	-7.524254
1009.5	38.43148	-7.480679
1034.4875	38.40315	-7.368947
1059.475	38.53698	-7.668516
1084.4625	38.42499	-7.470809
1109.45	38.47459	-7.374766
1134.4375	38.38443	-7.158232
1159.425	38.23878	-6.749226
1184.4125	38.09048	-7.010453
1209.4	38.19791	-7.296292
1234.3875	38.09195	-7.150436
1259.375	37.86119	-6.903022
1284.3625	37.91407	-6.511249
1309.35	37.77328	-6.886001
1334.3375	37.89095	-6.833113
1359.325	37.72584	-6.796081
1384.3125	37.55297	-6.888241
1409.3	37.59905	-6.922929
1434.2875	37.56096	-7.133348
1459.275	37.60924	-6.871826
1484.2625	37.43953	-6.961618
1509.25	37.47869	-7.22059
1534.2375	37.46638	-6.991627
1559.225	37.31249	-7.035125
1584.2125	37.32136	-6.967062
1609.2	37.10921	-6.949281
1634.1875	37.13847	-7.283584
1659.175	37.04826	-7.031808
1684.1625	37.05613	-7.06867
1709.15	36.93464	-7.415797
1734.1375	36.97773	-7.617545
1759.125	36.87772	-7.446659
1784.1125	36.90343	-7.274391
1809.1	36.7518	-7.814836
1834.0875	36.65784	-7.290538
1859.075	36.76735	-7.997208
1884.0625	36.68953	-7.893942
1909.05	36.53146	-7.957063
1934.0375	36.56046	-8.170156
1959.025	36.50791	-7.97837
1984.0125	36.60237	-8.225982
2009	36.43747	-8.281431
2033.9875	36.41331	-8.375423
2058.975	36.11707	-9.014788
2083.9625	36.1887	-8.78267
2108.95	36.2105	-8.43856
2133.9375	36.00063	-8.384447
2158.925	36.20298	-9.134242
2183.9125	36.05091	-9.274312
2208.9	35.97726	-9.997869
2233.8875	35.9247	-9.570856
2258.875	35.99253	-10.78222
2283.8625	35.90913	-9.548217
2308.85	35.88177	-10.15059
2333.8375	35.80837	-10.40138
2358.825	35.95118	-11.00121
2383.8125	35.78481	-11.33061
