8350.000001	-93.248	-106.452
8350.181819	-93.248	-106.452
8350.363637	-93.424	-106.936
8350.545455	-93.504	-106.636
8350.727273	-93.556	-107.412
8350.909091	-92.484	-107.384
8351.09091	-93.1	-107.708
8351.272728	-93.028	-106.448
8351.454546	-92.3	-106.532
8351.636364	-92.312	-107.936
8351.818182	-92.92	-108.912
8352.000001	-91.38	-107.752
8352.181819	-92.992	-108.236
8352.363637	-92.288	-107.352
8352.545455	-93.124	-107.828
8352.727273	-93.068	-109.392
8352.909091	-92.316	-106.616
8353.09091	-92.74	-107.86
8353.272728	-92.204	-108.08
8353.454546	-92.596	-107.184
8353.636364	-92.928	-107.604
8353.818182	-91.636	-107.132
8354.000001	-91.984	-107.42
8354.181819	-92.856	-106.552
8354.363637	-92.624	-106.588
8354.545455	-92.308	-105.212
8354.727273	-92.112	-107.24
8354.909091	-91.64	-105.784
8355.09091	-91.396	-107.548
8355.272728	-92.348	-107.824
8355.454546	-91.992	-106.94
8355.636364	-91.816	-107.084
8355.818182	-91.824	-106.988
8356.000001	-91.624	-108.252
8356.181819	-92.284	-108.048
8356.363637	-91.928	-107
8356.545455	-91.216	-107.056
8356.727273	-92.38	-106.524
8356.909091	-90.3	-106.544
8357.09091	-91.12	-106.012
8357.272728	-93.74	-108.056
8357.454546	-92.896	-105.784
8357.636364	-93.916	-108.492
8357.818182	-93.296	-108.488
8358.000001	-92.764	-108.468
8358.181819	-92.708	-107.952
8358.363637	-92.368	-108.18
8358.545455	-93.452	-107.504
8358.727273	-92.5	-107.592
8358.909091	-92.484	-107.032
8359.09091	-92.492	-107.716
8359.272728	-92.392	-108.32
8359.454546	-93.124	-107.72
8359.636364	-92.92	-107.668
8359.818182	-92.588	-106.752
8360.000001	-92.912	-106.4
8360.181819	-92.724	-108.216
8360.363637	-92.62	-108.424
8360.545455	-92.26	-106.784
8360.727273	-91.868	-106.572
8360.909091	-91.392	-106.288
8361.09091	-91.34	-107.004
8361.272728	-91.728	-106.48
8361.454546	-91.42	-107.652
8361.636364	-92.448	-107.64
8361.818182	-92.56	-107.1
8362.000001	-92.684	-107.7
8362.181819	-91.948	-106.224
8362.363637	-92.132	-107.06
8362.545455	-92.48	-106.616
8362.727273	-92.556	-106.476
8362.909091	-91.12	-106.552
8363.09091	-91.96	-106.984
8363.272728	-91.092	-107.224
8363.454546	-91.192	-107.276
8363.636364	-92.304	-106.428
8363.818182	-92.404	-107.244
8364.000001	-91.84	-106.368
8364.181819	-91.696	-105.332
8364.363637	-93.636	-106.828
8364.545455	-92.444	-108.164
8364.727273	-93.78	-107.348
8364.909091	-93.124	-108.424
8365.09091	-92.68	-107.996
8365.272728	-92.936	-108.424
8365.454546	-93.052	-107.956
8365.636364	-93.236	-108.22
8365.818182	-93.352	-106.424
