10	4.81846	10.28148	-5.479823
99.95	-1.25623	1.23059	-34.8765
189.9	12.91158	-2.60428	-36.01816
279.85	17.50205	-1.08931	-37.53661
369.8	19.48566	-10.06267	-33.48418
459.75	20.434846	0.0163499999999992	-36.69361
549.7	21.105182	7.62506	-35.06139
639.65	21.419086	13.6271	-39.78899
729.6	21.60178	18.86887	-40.02173
819.55	21.90006	21.493363	-38.51714
909.5	21.718819	23.430649	-35.36287
999.45	21.863549	24.8785	-38.58544
1089.4	21.821168	25.904109	-44.07995
1179.35	21.688888	26.218714	-47.6583
1269.3	21.620419	26.604389	-46.09881
1359.25	21.612974	26.762381	-45.77887
1449.2	21.717251	26.999166	-47.60465
1539.15	21.723684	26.984548	-40.87029
1629.1	21.207326	27.116872	-49.97545
1719.05	21.497961	27.15932	-42.95144
1809	21.562156	27.34245	-44.45085
1898.95	21.415613	27.15211	-38.39859
1988.9	21.542686	27.436456	-38.50352
2078.85	21.316827	27.269012	-40.88335
2168.8	21.176918	27.172851	-40.13106
2258.75	20.761299	27.543087	-39.41225
2348.7	21.376851	27.603679	-50.05564
2438.65	21.017819	27.679793	-46.70387
2528.6	21.015059	28.013306	-38.04552
2618.55	20.98892	27.784589	-50.52939
2708.5	20.385759	27.59366	-33.81898
2798.45	20.637102	27.718885	-46.71
2888.4	20.32309	27.704249	-38.71069
2978.35	20.949396	27.666235	-35.71742
3068.3	20.456108	27.939673	-45.7109
3158.25	20.398135	27.530709	-37.93615
3248.2	20.420325	27.79308	-39.93295
3338.15	20.003061	27.815599	-49.97979
3428.1	20.55653	27.8206	-35.90789
3518.05	19.99117	27.625213	-42.32573
3608	20.100509	27.688177	-37.19417
3697.95	20.293473	27.682414	-45.58367
3787.9	20.075767	27.727583	-39.78332
3877.85	20.488622	27.545543	-42.35046
3967.8	19.99415	27.395329	-42.21841
4057.75	19.77944	27.588899	-36.40888
4147.7	19.84456	27.678926	-39.45109
4237.65	19.80341	27.416524	-45.36514
4327.6	19.96378	27.618285	-54.67391
4417.55	19.75075	27.640094	-41.81914
4507.5	19.64162	27.636712	-55.52855
4597.45	19.90547	27.73327	-66.66451
4687.4	19.67003	27.72306	-47.16359
4777.35	19.58948	28.004066	-37.92522
4867.3	19.90498	27.866501	-61.55732
4957.25	19.93646	27.861029	-43.43582
5047.2	19.76964	27.768839	-41.29063
5137.15	19.84194	27.758061	-48.22402
5227.1	19.48641	27.825799	-40.91372
5317.05	19.88521	27.885601	-47.05597
5407	19.91121	27.441764	-39.58557
5496.95	19.82732	27.721529	-49.24863
5586.9	20.123824	27.702513	-41.5231
5676.85	20.0091	27.633147	-41.29519
5766.8	19.8973	27.641483	-36.42342
5856.75	19.9633	27.548628	-39.80874
5946.7	19.80217	27.575576	-40.03338
6036.65	19.43384	27.513056	-45.49228
6126.6	19.4626	27.713778	-51.43662
6216.55	19.69599	27.677692	-41.66904
6306.5	19.79229	27.681358	-35.85363
6396.45	19.35901	27.963941	-50.48089
6486.4	18.98452	28.01935	-45.16344
6576.35	19.24508	27.940592	-54.71869
6666.3	18.90417	28.017234	-51.83746
6756.25	18.93319	28.143729	-39.36684
6846.2	18.65588	27.893278	-44.77515
6936.15	18.61703	27.978527	-60.22077
7026.1	19.03923	27.723079	-41.30602
7116.05	18.46222	27.90492	-36.60634
7206	18.43643	27.829709	-35.14503
7295.95	18.91626	27.703608	-38.3282
7385.9	18.32574	27.8359	-27.0416
7475.85	18.21327	27.81034	-27.2096
7565.8	17.85886	27.788776	-20.82993
7655.75	17.48182	27.782726	-12.57566
7745.7	17.72055	27.604599	-4.132792
7835.65	17.05612	27.612527	-0.6324387
7925.6	17.28116	27.64906	-0.292215
8015.55	16.93825	27.434227	-0.5007306
8105.5	16.08146	27.323023	-0.288304800000001
8195.45	16.29655	27.230954	-0.371669800000001
8285.4	15.97229	27.185871	-0.3173743
8375.35	14.89772	27.066944	-0.2494408
8465.3	14.51751	26.914497	-0.4642141
8555.25	14.69152	26.769404	-0.371083999999999
8645.2	14.0771	26.823883	-0.2913051
8735.15	13.49283	26.516407	-0.5559888
8825.1	13.52453	26.730948	-0.649082999999999
8915.05	12.86913	26.436248	-1.589532
9005	12.94829	26.392641	-9.470786
9094.95	12.40177	26.224241	-18.51563
9184.9	11.33554	25.913735	-26.71378
9274.85	11.04509	25.609156	-33.15921
9364.8	9.86194	25.464242	-36.41671
9454.75	10.04606	24.853208	-36.67908
9544.7	10.0084	24.774419	-38.44298
9634.65	9.14753	24.022495	-46.0499
9724.6	10.13057	23.801444	-37.34364
9814.55	9.17272	23.218065	-39.8974
9904.5	9.68177	23.057591	-45.60379
9994.45	8.73707	23.209965	-38.09205
10084.4	7.92039	22.959555	-39.72468
